timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-04-18,136.5000,139.9600,136.3000,138.6600,138.6600,747375,0.0000,1.0000
2019-04-17,139.4500,139.4500,136.3200,136.4000,136.4000,1122673,0.0000,1.0000
2019-04-16,143.6800,143.9100,138.2100,139.2200,139.2200,874831,0.0000,1.0000
2019-04-15,144.2500,144.2500,143.0400,143.6600,143.6600,351084,0.0000,1.0000
2019-04-12,143.5700,144.3500,142.4700,144.3500,144.3500,515371,0.0000,1.0000
2019-04-11,143.9800,144.3100,143.0000,143.5000,143.5000,507980,0.0000,1.0000
2019-04-10,143.4800,143.9200,142.8000,143.8400,143.8400,616473,0.0000,1.0000
2019-04-09,143.4600,143.6900,142.8900,143.1200,143.1200,347384,0.0000,1.0000
2019-04-08,144.1700,144.4600,142.6900,143.6300,143.6300,417090,0.0000,1.0000
2019-04-05,142.9000,144.0700,142.2550,143.9700,143.9700,378786,0.0000,1.0000
2019-04-04,143.4300,143.4300,142.0900,143.1300,143.1300,373910,0.0000,1.0000
2019-04-03,143.0800,143.6000,142.0400,143.5300,143.5300,714485,0.0000,1.0000
2019-04-02,141.8600,143.4100,140.3950,143.2300,143.2300,651949,0.0000,1.0000
2019-04-01,142.6300,143.0050,140.5200,141.5400,141.5400,845222,0.0000,1.0000
2019-03-29,143.2800,143.2800,141.9800,142.5600,142.5600,755417,0.0000,1.0000
2019-03-28,142.2800,143.2700,141.7000,143.2300,143.2300,432083,0.9700,1.0000
2019-03-27,143.8100,144.1000,142.1300,142.9100,141.9487,412090,0.0000,1.0000
2019-03-26,141.8600,143.8800,141.8600,143.8300,142.8625,416784,0.0000,1.0000
2019-03-25,141.7600,142.3600,140.4706,141.6700,140.7170,363015,0.0000,1.0000
2019-03-22,142.1600,143.5500,141.6600,141.7200,140.7667,436410,0.0000,1.0000
2019-03-21,139.8600,143.0100,139.6300,142.4500,141.4918,594590,0.0000,1.0000
2019-03-20,139.7000,141.0200,138.5200,140.2900,139.3463,748714,0.0000,1.0000
2019-03-19,140.2600,140.5500,139.1300,139.6900,138.7503,627890,0.0000,1.0000
2019-03-18,140.8200,141.8600,139.3900,140.2200,139.2768,734337,0.0000,1.0000
2019-03-15,141.8600,142.1400,140.1300,140.5200,139.5748,2373882,0.0000,1.0000
2019-03-14,141.1400,141.8900,141.0850,141.8600,140.9057,765243,0.0000,1.0000
2019-03-13,140.5100,142.0600,140.5100,141.3400,140.3892,793173,0.0000,1.0000
2019-03-12,139.6600,141.0300,139.3100,140.1500,139.2072,832542,0.0000,1.0000
2019-03-11,138.1700,139.6000,138.1700,139.3900,138.4524,783892,0.0000,1.0000
2019-03-08,136.4600,137.7600,136.2500,137.6000,136.6744,730987,0.0000,1.0000
2019-03-07,137.7100,138.3000,136.3200,136.7000,135.7805,705382,0.0000,1.0000
2019-03-06,137.5600,138.2400,137.0200,137.5500,136.6247,671511,0.0000,1.0000
